ID,postText,question,answer,creation_time,prior,positive_feedback,negative_feedback,posterior,normalized_question,source,timestamp
71.0,"Good morning to all! For the Class President of BSCS 3A & 3B, please contact me through messenger regarding our class. Thank you",ano ang dapat gawin ng class president ng bscs 3a at 3b?,Dapat makipag-ugnayan ang Class President ng BSCS 3A at 3B kay Sir. Reymart Joseph Pielago sa messenger tungkol sa klase.,21/08/2024,0.0002239140170174,0,0,0.01,ano ang dapat gawin ng class president ng bscs 3a at 3b?,FAQ,
72.0,"Good morning to all! For the Class President of BSCS 3A & 3B, please contact me through messenger regarding our class. Thank you",who should contact regarding the bscs 3a and 3b classes?,The Class Presidents of BSCS 3A and 3B should contact Sir. Reymart Joseph Pielago through messenger regarding class matters.,21/08/2024,0.0002239140170174,0,0,0.01,who should contact regarding the bscs 3a and 3b classes?,FAQ,
73.0,"Good Morning! To IVA SMP enrolled in ITST 306 IT Specialization Track SMP Application. To IVA WAM and IVB WAM enrolled in ITEP 414 System Administration and Maintenance. Please take note of the following: For BSIT IVA SMP ITST 306, we will be having an online orientation TODAY at 8:15 AM. For BSIT IVA WAM ITEP 414, we will also be having our online orientation TODAY at 1:00 PM. For BSIT IVB WAM ITEP 414, we will also be having our online orientation TODAY at 3:00 PM.""",when is the online orientation for bsit iva smp itst 306?,"The online orientation for BSIT IVA SMP ITST 306 is today, September 20, 2024, at 8:15 AM.",21/08/2024,0.0002239140170174,0,0,0.01,when is the online orientation for bsit iva smp itst 306?,FAQ,
74.0,"Good Morning! To BSIT IIIC and IIIE WAM enrolled in ITST 301 IT Specialization Track Principles of Web Design. Please take note of the following: For BSIT IIIE WAM, we will be having an online orientation TODAY at 11:00 AM. For BSIT IIIC WAM, we will also be having our online orientation TODAY at 1:00 PM. Please be guided accordingly. Thank you.",anong oras ang online orientation ng bsit iiie wam?,"Ang online orientation ng BSIT IIIE WAM ay ngayong araw, Setyembre 20, 2024, sa ganap na 11:00 AM.",20/08/2024,0.0002239140170174,0,0,0.01,anong oras ang online orientation ng bsit iiie wam?,FAQ,
75.0,"Good Morning! To BSIT IIIC and IIIE WAM enrolled in ITST 301 IT Specialization Track Principles of Web Design. Please take note of the following: For BSIT IIIE WAM, we will be having an online orientation TODAY at 11:00 AM. For BSIT IIIC WAM, we will also be having our online orientation TODAY at 1:00 PM. Please be guided accordingly. Thank you.",anong oras ang online orientation ng bsit iiic wam?,"Ang online orientation ng BSIT IIIC WAM ay ngayong araw, Setyembre 20, 2024, sa ganap na 1:00 PM.",20/08/2024,0.0002239140170174,0,0,0.01,anong oras ang online orientation ng bsit iiic wam?,FAQ,
76.0,BSInfo 3B WAM Meet tayo 10am tomorrow sa Room 107.,when is the bsinfo 3b wam meeting?,"The BSInfo 3B WAM meeting is scheduled for tomorrow, September 21, 2024, at 10 AM in Room 107.",20/08/2024,0.0002239140170174,0,0,0.01,when is the bsinfo 3b wam meeting?,FAQ,
77.0,BSInfo 3B WAM Meet tayo 10am tomorrow sa Room 107.,saan gaganapin ang meeting ng bsinfo 3b wam?,"Ang meeting ng BSInfo 3B WAM ay gaganapin bukas, Setyembre 21, 2024, sa ganap na 10 AM sa Room 107.",20/08/2024,0.0002239140170174,0,0,0.01,saan gaganapin ang meeting ng bsinfo 3b wam?,FAQ,
78.0,"Good Morning! To BSIT IIIC and IIIE WAM enrolled in ITST 301 IT Specialization Track Principles of Web Design. Please take note of the following: For BSIT IIIE WAM, we will be having an online orientation TODAY at 11:00 AM. For BSIT IIIC WAM, we will also be having our online orientation TODAY at 1:00 PM. Please be guided accordingly. Thank you.",when is the online orientation for bsit iiie wam?,"The online orientation for BSIT IIIE WAM is today, September 20, 2024, at 11:00 AM.",20/08/2024,0.0002239140170174,0,0,0.01,when is the online orientation for bsit iiie wam?,FAQ,
79.0,"Good Morning! To BSIT IIIC and IIIE WAM enrolled in ITST 301 IT Specialization Track Principles of Web Design. Please take note of the following: For BSIT IIIE WAM, we will be having an online orientation TODAY at 11:00 AM. For BSIT IIIC WAM, we will also be having our online orientation TODAY at 1:00 PM. Please be guided accordingly. Thank you.",when is the online orientation for bsit iiic wam?,"The online orientation for BSIT IIIC WAM is today, September 20, 2024, at 1:00 PM.",20/08/2024,0.0002239140170174,0,0,0.01,when is the online orientation for bsit iiic wam?,FAQ,
80.0,"Good Morning! To BSIT IIIC and IIIE WAM enrolled in ITST 301 IT Specialization Track Principles of Web Design. Please take note of the following: For BSIT IIIE WAM, we will be having an online orientation TODAY at 11:00 AM. For BSIT IIIC WAM, we will also be having our online orientation TODAY at 1:00 PM. Please be guided accordingly. Thank you.",where can i find the link for the online orientation?,The link for the online orientation can be found in the post.,20/08/2024,0.0002239140170174,0,0,0.01,where can i find the link for the online orientation?,FAQ,
81.0,"Hello Team CCS! I apologize for contacting you all at an inconvenient time. I didn’t mean to disturb you and appreciate your understanding. I'm Carl Matthew T. Castro, a student of BSIT 1D. I'm reaching out to inquire about the official group chat (GC) for our section. As a member of BSIT 1D, I want to ensure that I am connected with my classmates and can stay updated on important announcements, assignments, and other relevant information shared through the GC. If you could kindly provide me with the details, I would greatly appreciate it. Thank you for your assistance and support. I look forward to all your responses. God bless you all.",how can i help carl with his inquiry?,You can provide Carl with the details of the official group chat for BSIT 1D.,19/08/2024,0.0002239140170174,0,0,0.01,how can i help carl with his inquiry?,FAQ,
82.0,"Good Morning! I'm sharing this Zoom link for our students, especially for our freshies. Your program heads and I will be available to assist you during the session. Looking forward to seeing you there",saan ang zoom link na ibinahagi?,"Ang Zoom link ay ibinahagi para sa mga estudyante, lalo na sa mga freshies, upang matulungan sila sa session.",19/08/2024,0.0002239140170174,0,0,0.01,saan ang zoom link na ibinahagi?,FAQ,
83.0,"Hello Team CCS! I apologize for contacting you all at an inconvenient time. I didn’t mean to disturb you and appreciate your understanding. I'm Carl Matthew T. Castro, a student of BSIT 1D. I'm reaching out to inquire about the official group chat (GC) for our section. As a member of BSIT 1D, I want to ensure that I am connected with my classmates and can stay updated on important announcements, assignments, and other relevant information shared through the GC. If you could kindly provide me with the details, I would greatly appreciate it. Thank you for your assistance and support. I look forward to all your responses. God bless you all.",why does carl want the group chat details?,Carl wants the group chat details to stay connected with classmates and receive updates on important announcements and assignments.,19/08/2024,0.0002239140170174,0,0,0.01,why does carl want the group chat details?,FAQ,
84.0,"Good Morning! I'm sharing this Zoom link for our students, especially for our freshies. Your program heads and I will be available to assist you during the session. Looking forward to seeing you there",what is the purpose of sharing the zoom link?,"The Zoom link is shared for students, especially freshies, to assist them during the session.",19/08/2024,0.0002239140170174,0,0,0.01,what is the purpose of sharing the zoom link?,FAQ,
85.0,"Hello Team CCS! I apologize for contacting you all at an inconvenient time. I didn’t mean to disturb you and appreciate your understanding. I'm Carl Matthew T. Castro, a student of BSIT 1D. I'm reaching out to inquire about the official group chat (GC) for our section. As a member of BSIT 1D, I want to ensure that I am connected with my classmates and can stay updated on important announcements, assignments, and other relevant information shared through the GC. If you could kindly provide me with the details, I would greatly appreciate it. Thank you for your assistance and support. I look forward to all your responses. God bless you all.",paano makakakuha si carl ng impormasyon tungkol sa group chat?,Maaaring ibigay ang detalye ng opisyal na group chat para sa BSIT 1D kay Carl.,19/08/2024,0.0002239140170174,0,0,0.01,paano makakakuha si carl ng impormasyon tungkol sa group chat?,FAQ,
86.0,"Hello Team CCS! I apologize for contacting you all at an inconvenient time. I didn’t mean to disturb you and appreciate your understanding. I'm Carl Matthew T. Castro, a student of BSIT 1D. I'm reaching out to inquire about the official group chat (GC) for our section. As a member of BSIT 1D, I want to ensure that I am connected with my classmates and can stay updated on important announcements, assignments, and other relevant information shared through the GC. If you could kindly provide me with the details, I would greatly appreciate it. Thank you for your assistance and support. I look forward to all your responses. God bless you all.",who is reaching out to inquire about the group chat?,"Carl Matthew T. Castro, a student of BSIT 1D, is reaching out to inquire about the group chat.",19/08/2024,0.0002239140170174,0,0,0.01,who is reaching out to inquire about the group chat?,FAQ,
87.0,"Hello Team CCS! I am calling the Undergraduate Students BSCS and BSIT enrolled in the following subjects: CMSC 309 (Software Engineering) and ITEP 413 (Information Security 2) to join the Official FB Group Page for the announcements and deliverables. For inquiries, you can contact me through my Facebook Account, Reynalen Calupig Justo. Thank you very much and have a blessed semester ahead.",ano ang mga subject na nabanggit sa anunsyo?,Ang mga subject na nabanggit ay CMSC 309 (Software Engineering) at ITEP 413 (Information Security 2).,18/08/2024,0.0002239140170174,0,0,0.01,ano ang mga subject na nabanggit sa anunsyo?,FAQ,
88.0,"Hello Team CCS! I am calling the Undergraduate Students BSCS and BSIT enrolled in the following subjects: CMSC 309 (Software Engineering) and ITEP 413 (Information Security 2) to join the Official FB Group Page for the announcements and deliverables. For inquiries, you can contact me through my Facebook Account, Reynalen Calupig Justo. Thank you very much and have a blessed semester ahead.",how can i contact the author for inquiries?,"You can contact the author, Reynalen Calupig Justo, through Facebook for inquiries.",18/08/2024,0.0002239140170174,0,0,0.01,how can i contact the author for inquiries?,FAQ,
89.0,"Hello Team CCS! I am calling the Undergraduate Students BSCS and BSIT enrolled in the following subjects: CMSC 309 (Software Engineering) and ITEP 413 (Information Security 2) to join the Official FB Group Page for the announcements and deliverables. For inquiries, you can contact me through my Facebook Account, Reynalen Calupig Justo. Thank you very much and have a blessed semester ahead.",what subjects are mentioned in the announcement?,The subjects mentioned are CMSC 309 (Software Engineering) and ITEP 413 (Information Security 2).,18/08/2024,0.0002239140170174,0,0,0.01,what subjects are mentioned in the announcement?,FAQ,
90.0,"Hello Team CCS! I am calling the Undergraduate Students BSCS and BSIT enrolled in the following subjects: CMSC 309 (Software Engineering) and ITEP 413 (Information Security 2) to join the Official FB Group Page for the announcements and deliverables. For inquiries, you can contact me through my Facebook Account, Reynalen Calupig Justo. Thank you very much and have a blessed semester ahead.",who should join the official fb group page?,Undergraduate students BSCS and BSIT enrolled in CMSC 309 and ITEP 413 should join the Official FB Group Page.,18/08/2024,0.0002239140170174,0,0,0.01,who should join the official fb group page?,FAQ,
91.0,"The Guidance and Counseling Office in collaboration with the Office of Campus Director, the Office of Student Affairs and Services, the Supreme Student Council, and The Gears Publication of LSPU Santa Cruz Campus are thrilled to introduce the [resource] to all new students of Laguna State Polytechnic University, Santa Cruz Main Campus. This [resource] is packed with essential information and resources to help you navigate your academic journey. Kindly scan the QR Code or click the link to be among the first to access this brand-new resource. Welcome to the LSPU family.",ano ang ipinapakilala sa mga bagong estudyante?,Isang bagong resource na puno ng mahahalagang impormasyon ang ipinapakilala sa mga bagong estudyante.,17/08/2024,0.0002239140170174,0,0,0.01,ano ang ipinapakilala sa mga bagong estudyante?,FAQ,
92.0,"The Guidance and Counseling Office in collaboration with the Office of Campus Director, the Office of Student Affairs and Services, the Supreme Student Council, and The Gears Publication of LSPU Santa Cruz Campus are thrilled to introduce the [resource] to all new students of Laguna State Polytechnic University, Santa Cruz Main Campus. This [resource] is packed with essential information and resources to help you navigate your academic journey. Kindly scan the QR Code or click the link to be among the first to access this brand-new resource. Welcome to the LSPU family.",how can students access the new resource?,Students can access the new resource by scanning the QR code or clicking the provided link.,17/08/2024,0.0002239140170174,0,0,0.01,how can students access the new resource?,FAQ,
